ETFB ACE 9.0
ETFB ACSM3 22.0
ETFB ACVRL1 7.0
ETFB ADD2 10.0
ETFB ADORA1 11.0
ETFB AFP 17.0
ETFB AGT 23.0
ETFB AHCY 9.0
ETFB AHNAK 9.0
ETFB AHSG 15.0
ETFB AKR1C1 27.0
ETFB AKR1C3 17.0
ETFB ALDOA 9.0
ETFB ALDOC 20.0
ETFB ALOX5AP 14.0
ETFB ANG 24.0
ETFB ANXA2 9.0
ETFB AP1G2 16.0
ETFB APOC1 23.0
ETFB APOC2 14.0
ETFB APPBP2 6.0
ETFB ARHGAP24 13.0
ETFB ARL4A 19.0
ETFB ARSB 13.0
ETFB ASGR1 13.0
ETFB ASGR2 14.0
ETFB ASPSCR1 47.0
ETFB ATAD2 14.0
ETFB ATP13A4 9.0
ETFB AURKA 7.0
ETFB BAX 11.0
ETFB BCL2L1 10.0
ETFB BCL2L2 10.0
ETFB BCL6 8.0
ETFB BIN1 7.0
ETFB BIN2 9.0
ETFB BSCL2 13.0
ETFB BST2 9.0
ETFB BUB1 15.0
ETFB C1R 15.0
ETFB C1S 12.0
ETFB C3 28.0
ETFB CACNA1E 8.0
ETFB CAP1 10.0
ETFB CARD8 15.0
ETFB CARS 16.0
ETFB CBX5 25.0
ETFB CCDC99 15.0
ETFB CCL2 7.0
ETFB CCL20 13.0
ETFB CCL3 12.0
ETFB CCL4 8.0
ETFB CCNB1IP1 8.0
ETFB CCND1 8.0
ETFB CD4 11.0
ETFB CD44 15.0
ETFB CD53 6.0
ETFB CD55 9.0
ETFB CD59 21.0
ETFB CD7 60.0
ETFB CD79B 15.0
ETFB CD93 6.0
ETFB CDH11 14.0
ETFB CEBPB 8.0
ETFB CHD6 18.0
ETFB CHI3L1 9.0
ETFB CHL1 12.0
ETFB CHRNB1 9.0
ETFB CHRNG 10.0
ETFB CKM 10.0
ETFB CLDN1 10.0
ETFB CLDN5 6.0
ETFB CLIC1 21.0
ETFB CLTC 24.0
ETFB COL1A2 9.0
ETFB COL4A2 11.0
ETFB COL6A3 8.0
ETFB COL9A2 9.0
ETFB COL9A3 15.0
ETFB COLEC12 6.0
ETFB COMMD9 7.0
ETFB CORO1C 17.0
ETFB CPVL 9.0
ETFB CRCT1 10.0
ETFB CRKL 34.0
ETFB CRLF1 9.0
ETFB CSF1 9.0
ETFB CTCFL 26.0
ETFB CTGF 11.0
ETFB CTNNA1 13.0
ETFB CXCL16 24.0
ETFB CXCR4 16.0
ETFB DAB2 8.0
ETFB DCN 15.0
ETFB DDIT4 9.0
ETFB DMBT1 9.0
ETFB DMPK 15.0
ETFB DNAJB4 8.0
ETFB DOK7 14.0
ETFB DSC1 16.0
ETFB DSG3 17.0
ETFB DUSP10 6.0
ETFB DYNC1H1 28.0
ETFB EDN1 31.0
ETFB EEF1A1 18.0
ETFB EGR2 11.0
ETFB EIF3B 13.0
ETFB EIF4A2 14.0
ETFB ELN 9.0
ETFB EPB41 13.0
ETFB EPB41L2 21.0
ETFB ERBB3 47.0
ETFB ESM1 9.0
ETFB ACTB 20.0
ETFB CEACAM6 27.0
ETFB COMT 18.0
ETFB DDAH2 17.0
ETFB DGCR8 26.0
ETFB ECD 22.0
ETFB EGR1 17.0
ETFB EVL 30.0
ETFB FABP1 21.0
ETFB FCER2 41.0
ETFB FDFT1 20.0
ETFB FERMT1 19.0
ETFB FGFR3 18.0
ETFB FGL1 38.0
ETFB FXYD3 38.0
ETFB G6PC 39.0
ETFB GJB3 18.0
ETFB GLTSCR2 29.0
ETFB GNA15 29.0
ETFB GPRC5C 24.0
ETFB GRHL3 37.0
ETFB HAMP 26.0
ETFB HCST 30.0
ETFB HIST1H1A 17.0
ETFB HIST1H1T 17.0
ETFB HIST1H2AC 28.0
ETFB HIST1H2AG 24.0
ETFB HIST1H2BD 35.0
ETFB HIST1H2BJ 24.0
ETFB HIST1H2BK 20.0
ETFB HIST1H2BO 18.0
ETFB HIST2H2AC 17.0
ETFB HIST2H2BE 30.0
ETFB HLA-DMA 26.0
ETFB HLA-DPB1 27.0
ETFB HLA-DQA1 25.0
ETFB HLA-DQB1 24.0
ETFB HLA-DRA 26.0
ETFB HLF 25.0
ETFB HNRNPA1 18.0
ETFB HOXB9 18.0
ETFB HVCN1 32.0
ETFB ICAM3 27.0
ETFB ICAM4 21.0
ETFB ID1 29.0
ETFB IFI27 22.0
ETFB IGSF1 23.0
ETFB IL12RB1 31.0
ETFB IL1RN 34.0
ETFB IL21R 29.0
ETFB IL2RG 17.0
ETFB INSIG2 19.0
ETFB IRF8 18.0
ETFB ITGA5 18.0
ETFB ITGAL 39.0
ETFB ITGAX 29.0
ETFB ITGB1BP1 33.0
ETFB ITGB4 22.0
ETFB ITIH2 28.0
ETFB ITPR1 29.0
ETFB JUNB 19.0
ETFB KIAA1199 19.0
ETFB KLC3 21.0
ETFB KLHL22 18.0
ETFB KRT1 24.0
ETFB KRT13 31.0
ETFB KRT14 30.0
ETFB KRT15 30.0
ETFB KRT18 17.0
ETFB KRT5 26.0
ETFB KRT6C 24.0
ETFB LAMA3 30.0
ETFB LAMP1 19.0
ETFB LCP1 21.0
ETFB LIPC 26.0
ETFB LRMP 27.0
ETFB LRPPRC 37.0
ETFB LRRC32 21.0
ETFB LSR 54.0
ETFB LY86 41.0
ETFB LYL1 18.0
ETFB LYZ 26.0
ETFB MAGEA12 22.0
ETFB MAGEA2 21.0
ETFB MAGEA3 21.0
ETFB MLPH 26.0
ETFB MRPL40 34.0
ETFB MS4A1 20.0
ETFB MST1 18.0
ETFB MTF2 20.0
ETFB MYH14 32.0
ETFB MYL2 32.0
ETFB MYLPF 21.0
ETFB MYO16 24.0
ETFB MYO1B 21.0
ETFB NCOA3 19.0
ETFB NEK6 37.0
ETFB NFE2 17.0
ETFB NFKBIA 18.0
ETFB NR0B2 39.0
ETFB NUP214 57.0
ETFB OPTN 39.0
ETFB ORMDL3 17.0
ETFB P2RY2 21.0
ETFB PARD6B 18.0
ETFB PGK1 22.0
ETFB PIM1 19.0
ETFB PLCG2 39.0
ETFB PLEK 20.0
ETFB PMF1 48.0
ETFB PNN 17.0
ETFB PPIL2 39.0
ETFB PPM1F 18.0
ETFB PRMT1 41.0
ETFB PRNP 20.0
ETFB PTGS1 23.0
ETFB PTHLH 18.0
ETFB PTPN7 24.0
ETFB PTPRC 18.0
ETFB PVRL4 17.0
ETFB QKI 23.0
ETFB QSOX1 21.0
ETFB RAB3IL1 20.0
ETFB RBM39 19.0
ETFB RHD 19.0
ETFB RPL12 25.0
ETFB RPL13A 30.0
ETFB RPL32 17.0
ETFB RUNX3 34.0
ETFB SAMSN1 32.0
ETFB SCEL 18.0
ETFB SCN8A 18.0
ETFB SDF2L1 49.0
ETFB SEPT5 17.0
ETFB SERPINB3 26.0
ETFB SHD 25.0
ETFB SKAP1 17.0
ETFB SLC25A1 19.0
ETFB SLC3A2 18.0
ETFB SLC40A1 20.0
ETFB SLC4A8 18.0
ETFB SNAP29 42.0
ETFB SP140 31.0
ETFB SP5 20.0
ETFB SPI1 21.0
ETFB SPIB 26.0
ETFB SPN 34.0
ETFB SRRM1 18.0
ETFB ST6GALNAC2 23.0
ETFB STAR 20.0
ETFB STAT5A 37.0
ETFB STX5 26.0
ETFB SUB1 18.0
ETFB SULT2A1 58.0
ETFB TCF12 23.0
ETFB TESC 26.0
ETFB TGM1 17.0
ETFB THBS1 24.0
ETFB TLR1 25.0
ETFB TLR10 26.0
ETFB TLR6 23.0
ETFB TLR7 26.0
ETFB TPM1 22.0
ETFB TTR 21.0
ETFB UBASH3A 22.0
ETFB UBE2L3 18.0
ETFB VIM 21.0
ETFB WDR74 35.0
ETFB ZBTB32 18.0
ETFB ZMYND8 22.0
ETFB ZNF365 19.0
ETFB ZNF587 23.0
ETFB EZH2 15.0
ETFB FAM129B 13.0
ETFB FAM40B 9.0
ETFB FBXO17 9.0
ETFB FBXO31 14.0
ETFB FBXO33 7.0
ETFB FBXW7 15.0
ETFB FGD2 16.0
ETFB FGF21 15.0
ETFB FLG 11.0
ETFB FLOT1 12.0
ETFB FMOD 8.0
ETFB FN1 14.0
ETFB FNBP1 16.0
ETFB FOS 8.0
ETFB FOXA2 12.0
ETFB FREM1 7.0
ETFB FRMD6 16.0
ETFB FTCD 15.0
ETFB FTH1 8.0
ETFB FTL 10.0
ETFB FYB 10.0
ETFB FZD2 15.0
ETFB GAPDH 16.0
ETFB GAS7 7.0
ETFB GATA1 14.0
ETFB GNG11 9.0
ETFB GPR108 10.0
ETFB GPR37 8.0
ETFB HCLS1 7.0
ETFB HES1 6.0
ETFB HIST1H2AA 9.0
ETFB HIST1H2AJ 13.0
ETFB HIST1H2BH 9.0
ETFB HIST1H2BL 13.0
ETFB HIST1H2BN 13.0
ETFB HIST2H2AB 14.0
ETFB HK1 9.0
ETFB HOXC6 14.0
ETFB HP 14.0
ETFB HSPA5 14.0
ETFB HTRA1 9.0
ETFB ICAM2 10.0
ETFB ICOS 9.0
ETFB ID2 9.0
ETFB IFIT1 13.0
ETFB IL1B 13.0
ETFB IL7 13.0
ETFB ING3 6.0
ETFB IPO4 10.0
ETFB IRF2BP2 11.0
ETFB IRF9 8.0
ETFB ITGB1 5.0
ETFB ITGB7 14.0
ETFB IVL 10.0
ETFB KCTD20 9.0
ETFB KIAA0907 8.0
ETFB KIF2C 7.0
ETFB KISS1 9.0
ETFB KLK5 16.0
ETFB KLK6 16.0
ETFB KRT4 12.0
ETFB LAD1 11.0
ETFB LAMA4 12.0
ETFB LAMC2 13.0
ETFB LAMC3 16.0
ETFB LAPTM5 13.0
ETFB LATS1 8.0
ETFB LCN2 11.0
ETFB LEPR 8.0
ETFB LITAF 13.0
ETFB LMO2 8.0
ETFB LPP 7.0
ETFB LZTS1 12.0
ETFB MAGEB2 10.0
ETFB MAP1LC3B 13.0
ETFB MAP4K1 9.0
ETFB MCFD2 7.0
ETFB MCM4 7.0
ETFB MEF2C 10.0
ETFB MGAT1 7.0
ETFB MGLL 9.0
ETFB MGST2 16.0
ETFB MPP6 16.0
ETFB MPZL1 7.0
ETFB MSC 11.0
ETFB MT1G 8.0
ETFB MYBPH 11.0
ETFB MYL1 7.0
ETFB MYO3B 15.0
ETFB NARF 6.0
ETFB NCKAP1 9.0
ETFB NDRG2 11.0
ETFB NFE2L2 11.0
ETFB NME1 12.0
ETFB NOTCH3 13.0
ETFB NR6A1 6.0
ETFB NSMAF 11.0
ETFB NTF3 8.0
ETFB NUCB2 10.0
ETFB NUDT3 15.0
ETFB NUP153 11.0
ETFB NUSAP1 9.0
ETFB OFD1 15.0
ETFB OPA1 9.0
ETFB OSBPL10 13.0
ETFB PCDHB5 10.0
ETFB PCK1 9.0
ETFB PCMT1 7.0
ETFB PDE5A 9.0
ETFB PDGFRA 10.0
ETFB PDIK1L 16.0
ETFB PECR 14.0
ETFB PGC 8.0
ETFB PICALM 12.0
ETFB PIK3R5 16.0
ETFB PKP1 11.0
ETFB PLA1A 10.0
ETFB PLEKHA6 12.0
ETFB PMEPA1 7.0
ETFB POR 8.0
ETFB PPP1R10 16.0
ETFB PPP1R13B 13.0
ETFB PPP1R13L 11.0
ETFB PPP2CA 7.0
ETFB PRDX2 6.0
ETFB PRUNE2 7.0
ETFB PSME1 15.0
ETFB PSTPIP1 13.0
ETFB PTGIR 14.0
ETFB PTP4A1 8.0
ETFB PTP4A2 8.0
ETFB PTPN4 9.0
ETFB PTPN6 15.0
ETFB PTPRB 15.0
ETFB PTPRE 12.0
ETFB PYGL 12.0
ETFB RAB38 11.0
ETFB RAET1E 10.0
ETFB RAMP2 11.0
ETFB RDX 14.0
ETFB RGS1 14.0
ETFB RGS13 10.0
ETFB RHAG 9.0
ETFB RHOH 16.0
ETFB RIF1 16.0
ETFB RNASE1 11.0
ETFB RPL18A 7.0
ETFB RPL23A 15.0
ETFB RPL35 9.0
ETFB RPS29 7.0
ETFB RPS4X 11.0
ETFB RPS6KB1 7.0
ETFB RRAGD 8.0
ETFB S100A10 11.0
ETFB SASH3 8.0
ETFB SAT1 7.0
ETFB SBK1 9.0
ETFB SEC16A 13.0
ETFB SEC22B 13.0
ETFB SELL 12.0
ETFB SELPLG 14.0
ETFB SEMA7A 15.0
ETFB SERPINA3 6.0
ETFB SERPINA4 6.0
ETFB SERPINA5 6.0
ETFB SERPINE1 12.0
ETFB SERPINE2 15.0
ETFB SFRP1 14.0
ETFB SHOX 9.0
ETFB SIRPB1 8.0
ETFB SLC16A3 10.0
ETFB SLC9A1 7.0
ETFB SMYD3 9.0
ETFB SORT1 6.0
ETFB SPHK1 11.0
ETFB SSFA2 15.0
ETFB ST8SIA2 16.0
ETFB STAC3 6.0
ETFB STAG2 9.0
ETFB STARD13 16.0
ETFB STAT1 10.0
ETFB STAT3 8.0
ETFB STAT5B 14.0
ETFB STRN3 9.0
ETFB TAGLN 10.0
ETFB TBC1D17 9.0
ETFB TBX2 7.0
ETFB TBX5 10.0
ETFB TDRD1 12.0
ETFB TFF3 8.0
ETFB TFPI 9.0
ETFB TINAGL1 12.0
ETFB TINF2 11.0
ETFB TLK1 8.0
ETFB TM4SF1 13.0
ETFB TNFRSF13B 15.0
ETFB TNFRSF1A 14.0
ETFB TNFRSF9 9.0
ETFB TP53 6.0
ETFB TRIM41 8.0
ETFB TRIM69 16.0
ETFB TROVE2 10.0
ETFB TSC2 7.0
ETFB TUBB1 10.0
ETFB TUBGCP2 13.0
ETFB TXNIP 7.0
ETFB TXNRD1 13.0
ETFB UBAP2 8.0
ETFB UQCRH 7.0
ETFB YIPF3 5.0
ETFB ZBP1 6.0
ETFB ZBTB37 9.0
ETFB ZEB1 9.0
ETFB ZFP36L2 8.0
ETFB ZNF217 8.0
ETFB ZNF74 8.0
ETFB BANP 7.0
ETFB CDC7 6.0
ETFB CTSS 8.0
ETFB DUSP1 10.0
ETFB ILF3 8.0
ETFB MAN1C1 14.0
ETFB MDC1 9.0
ETFB PCNA 8.0
ETFB RBM4 7.0
ETFB SEMA3A 9.0
ETFB SERPINF2 16.0
ETFB SNX5 13.0
ETFB SRP54 7.0
ETFB TUBB 7.0
ETFB TXNDC5 7.0
ETFB ZNFX1 11.0
ETFB AP4B1 7.0
ETFB CAPN2 7.0
ETFB CKS1B 10.0
ETFB DDX5 9.0
ETFB DKK1 6.0
ETFB GRK4 8.0
ETFB HBP1 8.0
ETFB MAD2L1BP 9.0
ETFB NCOA4 6.0
ETFB NR4A1 7.0
ETFB RHOBTB3 5.0
ETFB SHC1 10.0
ETFB TRIB1 11.0
ETFB YAP1 13.0
ETFB ACTG1 11.0
ETFB ADM 10.0
ETFB AMPD3 8.0
ETFB AP2M1 7.0
ETFB APBB1IP 11.0
ETFB APLP2 13.0
ETFB ASXL1 8.0
ETFB B3GAT3 5.0
ETFB BCLAF1 16.0
ETFB CCDC59 6.0
ETFB CD74 12.0
ETFB CHMP4A 5.0
ETFB COL6A1 14.0
ETFB CREB3L2 8.0
ETFB DAD1 6.0
ETFB DDX17 12.0
ETFB DENR 8.0
ETFB DGCR14 10.0
ETFB DKK3 9.0
ETFB DNM1 5.0
ETFB DTL 6.0
ETFB DUSP22 15.0
ETFB DYNLL2 9.0
ETFB EIF1 6.0
ETFB EIF3G 5.0
ETFB ERP29 9.0
ETFB GBA 11.0
ETFB GORASP2 5.0
ETFB GRAP2 11.0
ETFB HERC1 7.0
ETFB HERC5 8.0
ETFB HIST1H1C 12.0
ETFB HSPB6 13.0
ETFB IER3 7.0
ETFB IL23R 12.0
ETFB JUND 9.0
ETFB KLF6 11.0
ETFB LILRB1 14.0
ETFB LYPD3 9.0
ETFB MAP3K5 13.0
ETFB MYC 8.0
ETFB NOM1 7.0
ETFB NOS3 6.0
ETFB NUDT1 13.0
ETFB P4HB 8.0
ETFB PDGFRB 16.0
ETFB PLCD1 8.0
ETFB PLEKHG2 6.0
ETFB PPAN 7.0
ETFB PPP1R15A 10.0
ETFB PSMB3 9.0
ETFB RBP4 9.0
ETFB RPL10A 9.0
ETFB RPL36 6.0
ETFB RPL7 8.0
ETFB RPLP0 6.0
ETFB RPS11 10.0
ETFB RPS18 7.0
ETFB RXRB 7.0
ETFB SH2B3 6.0
ETFB SIRT2 7.0
ETFB SLC35B2 15.0
ETFB SORL1 10.0
ETFB ST14 12.0
ETFB TAP1 6.0
ETFB TNRC6B 9.0
ETFB TNS1 7.0
ETFB TPP1 6.0
ETFB TRAPPC2L 15.0
ETFB TYROBP 6.0
ETFB UPK2 10.0
ETFB VPS52 7.0
ETFB WBP2 6.0
ETFB ZFP36 15.0
ETFB ENSA 9.0
ETFB SEPT2 6.0
ETFB MRPL20 5.0
ETFB PSMD5 7.0
ETFB AK2 8.0
ETFB ATF4 8.0
ETFB CDCA3 8.0
ETFB CENPA 7.0
ETFB CYCS 7.0
ETFB E2F3 5.0
ETFB EIF4A1 12.0
ETFB ENO1 10.0
ETFB FLAD1 7.0
ETFB FNBP4 6.0
ETFB HNRNPC 8.0
ETFB HNRNPL 8.0
ETFB LMNA 9.0
ETFB MCL1 6.0
ETFB NEU1 6.0
ETFB RBM15 14.0
ETFB RFX1 8.0
ETFB RPS12 8.0
ETFB RPS2 11.0
ETFB RPS6 8.0
ETFB RPS7 5.0
ETFB RPSA 7.0
ETFB SP2 7.0
ETFB TCERG1 7.0
ETFB TMEM160 7.0
ETFB TUBA1C 7.0
ETFB UCKL1 7.0
ETFB ZNF143 9.0
ETFB MT2A 7.0
ETFB APEX1 7.0
ETFB CDK4 7.0
ETFB CFL1 6.0
ETFB HMGA1 6.0
ETFB PTBP1 6.0
ETFB RAD9A 7.0
ETFB YBX1 8.0
ETFB FAF1 7.0
ETFB FEN1 5.0
ETFB QTRT1 9.0
ETFB SNRPA 6.0
ETFB UBE2Q1 7.0
ETFB NUP107 5.0
ETFB RRM2 6.0
ETFB TRIP13 5.0
ETFB GART 5.0
ETFB HIST1H1B 9.0
ETFB FAM40A 6.0
EVL ADORA1 8.0
EVL AKR1C1 12.0
EVL ALOX5AP 14.0
EVL AP1G2 10.0
EVL APOC1 13.0
EVL ARHGEF7 7.0
EVL ASPSCR1 17.0
EVL BAX 9.0
EVL BIN2 10.0
EVL BLNK 7.0
EVL C3 13.0
EVL CA2 9.0
EVL CAP1 10.0
EVL CCL3 10.0
EVL CD44 14.0
EVL CD59 17.0
EVL CD7 22.0
EVL CD79B 16.0
EVL CDH11 9.0
EVL CHD6 16.0
EVL CHL1 9.0
EVL CHRNG 8.0
EVL CLDN1 10.0
EVL CLTC 12.0
EVL COL9A2 10.0
EVL CORO1C 12.0
EVL CTCFL 13.0
EVL CXCL16 12.0
EVL DMPK 9.0
EVL DOK7 10.0
EVL DSC1 16.0
EVL DSG3 16.0
EVL DYNC1H1 16.0
EVL ENTPD1 9.0
EVL ERBB3 22.0
EVL APLP2 13.0
EVL BCLAF1 17.0
EVL CEACAM6 21.0
EVL DDX17 15.0
EVL DUSP22 14.0
EVL FBXW7 13.0
EVL FCER2 34.0
EVL FERMT1 17.0
EVL FGD2 15.0
EVL FRMD6 17.0
EVL FXYD3 30.0
EVL G6PC 18.0
EVL GJB3 17.0
EVL GNA15 26.0
EVL GRAP2 16.0
EVL GRHL3 27.0
EVL HCST 26.0
EVL HIST1H2BD 15.0
EVL HIST2H2BE 13.0
EVL HLA-DMA 21.0
EVL HLA-DPB1 21.0
EVL HLA-DQA1 20.0
EVL HLA-DQB1 19.0
EVL HLA-DRA 20.0
EVL HOXB9 13.0
EVL HOXC6 14.0
EVL HVCN1 23.0
EVL ICAM3 24.0
EVL IFI27 21.0
EVL IFIT1 14.0
EVL IL12RB1 28.0
EVL IL1RN 19.0
EVL IL21R 27.0
EVL IL23R 13.0
EVL ITGAL 30.0
EVL ITGAX 24.0
EVL ITGB1BP1 18.0
EVL ITGB4 22.0
EVL ITGB7 14.0
EVL KLC3 18.0
EVL KLK5 13.0
EVL KLK6 13.0
EVL KRT1 18.0
EVL KRT13 26.0
EVL KRT14 25.0
EVL KRT15 25.0
EVL KRT18 14.0
EVL KRT5 18.0
EVL KRT6C 19.0
EVL LAMA3 25.0
EVL LAMC2 13.0
EVL LCP1 18.0
EVL LITAF 15.0
EVL LRMP 23.0
EVL LRPPRC 20.0
EVL LSR 31.0
EVL LY86 28.0
EVL MLPH 24.0
EVL MS4A1 19.0
EVL MYH14 27.0
EVL MYL2 28.0
EVL MYLPF 13.0
EVL MYO1B 17.0
EVL NCOA3 17.0
EVL NEK6 26.0
EVL NR0B2 17.0
EVL NUP214 17.0
EVL OFD1 13.0
EVL OPTN 26.0
EVL P2RY2 19.0
EVL PGK1 17.0
EVL PLCG2 28.0
EVL PLEK 18.0
EVL PMF1 15.0
EVL PPP1R13B 14.0
EVL PRMT1 18.0
EVL PRNP 17.0
EVL PSTPIP1 13.0
EVL PTHLH 18.0
EVL PTPN7 13.0
EVL PTPRC 18.0
EVL PVRL4 15.0
EVL PYGL 13.0
EVL RDX 14.0
EVL RHOH 14.0
EVL RUNX3 28.0
EVL SAMSN1 13.0
EVL SCEL 16.0
EVL SERPINB3 22.0
EVL SERPINE2 14.0
EVL SHD 19.0
EVL SKAP1 13.0
EVL SP140 27.0
EVL SPIB 25.0
EVL SPN 27.0
EVL ST14 13.0
EVL ST6GALNAC2 20.0
EVL STARD13 18.0
EVL STAT5A 14.0
EVL SULT2A1 24.0
EVL TDRD1 13.0
EVL TESC 13.0
EVL TGM1 17.0
EVL THBS1 15.0
EVL TLR1 22.0
EVL TLR10 21.0
EVL TLR6 20.0
EVL TLR7 23.0
EVL TRIM69 13.0
EVL WDR74 13.0
EVL ZBTB32 19.0
EVL ZNF365 20.0
EVL FGFR3 11.0
EVL FMOD 7.0
EVL GAS7 8.0
EVL HAMP 12.0
EVL ICOS 10.0
EVL IGSF1 10.0
EVL IL1B 12.0
EVL IL2RG 12.0
EVL KISS1 7.0
EVL KRT4 12.0
EVL LAMP1 9.0
EVL LAPTM5 10.0
EVL LCN2 12.0
EVL LRRC32 12.0
EVL MAP4K1 12.0
EVL MGLL 9.0
EVL MYBPH 10.0
EVL MYO3B 11.0
EVL PLA1A 12.0
EVL PMEPA1 7.0
EVL PTGIR 9.0
EVL PTPN6 11.0
EVL PTPRE 10.0
EVL QKI 10.0
EVL RAB38 12.0
EVL SASH3 9.0
EVL SELPLG 12.0
EVL SEMA7A 11.0
EVL SHOX 9.0
EVL ST8SIA2 12.0
EVL TFAP2C 7.0
EVL TNFRSF13B 11.0
EVL VIM 11.0
EVL SPDEF 8.0
EVL YAP1 12.0
EVL APBB1IP 12.0
EVL CENPM 11.0
EVL DYNLL2 10.0
EVL HSPB6 9.0
EVL JUNB 9.0
EVL KLHL22 10.0
EVL LIPG 11.0
EVL LYPD3 10.0
EVL MAP3K5 12.0
EVL NUDT1 8.0
EVL PARD6B 11.0
EVL RAPGEFL1 9.0
EVL RPL7 9.0
EVL SORL1 8.0
EVL TRAPPC2L 11.0
EVL TSPAN12 9.0
EVL UPK2 11.0
EVL YTHDF2 6.0
FBXW7 CAP1 9.0
FBXW7 CD44 10.0
FBXW7 CLDN1 9.0
FBXW7 COL9A2 9.0
FBXW7 CD7 11.0
FBXW7 FCER2 20.0
FBXW7 FERMT1 12.0
FBXW7 FGD2 10.0
FBXW7 FXYD3 16.0
FBXW7 GJB3 12.0
FBXW7 GNA15 13.0
FBXW7 GRHL3 16.0
FBXW7 HCST 14.0
FBXW7 HIST1H2BD 10.0
FBXW7 HLA-DMA 14.0
FBXW7 HLA-DPB1 13.0
FBXW7 HLA-DQA1 12.0
FBXW7 HLA-DQB1 12.0
FBXW7 HLA-DRA 12.0
FBXW7 HOXC6 10.0
FBXW7 HVCN1 13.0
FBXW7 ICAM3 11.0
FBXW7 IFI27 12.0
FBXW7 IL12RB1 14.0
FBXW7 IL1B 10.0
FBXW7 IL1RN 11.0
FBXW7 IL21R 19.0
FBXW7 ITGAL 17.0
FBXW7 ITGAX 15.0
FBXW7 ITGB1BP1 10.0
FBXW7 ITGB4 12.0
FBXW7 ITGB7 12.0
FBXW7 KLC3 12.0
FBXW7 KRT1 12.0
FBXW7 KRT13 15.0
FBXW7 KRT14 14.0
FBXW7 KRT15 14.0
FBXW7 KRT18 12.0
FBXW7 KRT4 10.0
FBXW7 KRT5 12.0
FBXW7 KRT6C 14.0
FBXW7 LAMA3 15.0
FBXW7 LCP1 14.0
FBXW7 LRMP 16.0
FBXW7 LRPPRC 13.0
FBXW7 LSR 16.0
FBXW7 LY86 17.0
FBXW7 MAP3K5 10.0
FBXW7 MLPH 13.0
FBXW7 MS4A1 11.0
FBXW7 MYH14 14.0
FBXW7 MYL2 15.0
FBXW7 MYO1B 13.0
FBXW7 NCOA3 11.0
FBXW7 NEK6 16.0
FBXW7 NR0B2 10.0
FBXW7 OPTN 15.0
FBXW7 P2RY2 10.0
FBXW7 PGK1 12.0
FBXW7 PLCG2 14.0
FBXW7 PLEK 10.0
FBXW7 PRMT1 11.0
FBXW7 PRNP 12.0
FBXW7 PTHLH 11.0
FBXW7 PTPRC 12.0
FBXW7 PVRL4 12.0
FBXW7 RHOH 11.0
FBXW7 RUNX3 16.0
FBXW7 SCEL 12.0
FBXW7 SERPINB3 11.0
FBXW7 SP140 15.0
FBXW7 SPIB 12.0
FBXW7 SPN 15.0
FBXW7 ST6GALNAC2 13.0
FBXW7 STARD13 11.0
FBXW7 SULT2A1 14.0
FBXW7 TGM1 11.0
FBXW7 THBS1 12.0
FBXW7 TLR1 15.0
FBXW7 TLR10 15.0
FBXW7 TLR6 14.0
FBXW7 TLR7 14.0
FBXW7 ZBTB32 13.0
FBXW7 ZNF365 13.0
FBXW7 LAPTM5 9.0
FBXW7 RAB38 9.0
FBXW7 SEMA7A 9.0
FCER2 ABCD2 6.0
FCER2 ADORA1 9.0
FCER2 AGT 12.0
FCER2 AKR1C1 12.0
FCER2 AKR1C3 10.0
FCER2 ALOX5AP 19.0
FCER2 AP1G2 9.0
FCER2 APOC1 13.0
FCER2 AREG 10.0
FCER2 ARHGAP24 9.0
FCER2 ASPSCR1 17.0
FCER2 ATP13A4 8.0
FCER2 BAX 10.0
FCER2 BIN2 10.0
FCER2 BLNK 8.0
FCER2 C3 13.0
FCER2 CA12 13.0
FCER2 CA2 15.0
FCER2 CAP1 16.0
FCER2 CCDC99 9.0
FCER2 CCL3 17.0
FCER2 CD44 23.0
FCER2 CD59 22.0
FCER2 CD7 25.0
FCER2 CD79B 20.0
FCER2 CD86 6.0
FCER2 CDH11 9.0
FCER2 CHD6 25.0
FCER2 CHL1 11.0
FCER2 CLCA2 8.0
FCER2 CLDN1 14.0
FCER2 COL1A2 9.0
FCER2 COL9A2 16.0
FCER2 CORO1C 12.0
FCER2 CRCT1 12.0
FCER2 CRKL 11.0
FCER2 CTCFL 16.0
FCER2 CXCL16 14.0
FCER2 CXCR4 11.0
FCER2 DOK7 12.0
FCER2 DSC1 23.0
FCER2 DSC3 8.0
FCER2 DSG3 24.0
FCER2 DYNC1H1 18.0
FCER2 EEF1A1 13.0
FCER2 EGR2 12.0
FCER2 EIF4A2 12.0
FCER2 ENTPD1 11.0
FCER2 ERBB3 25.0
FCER2 ACTB 17.0
FCER2 APBB1IP 21.0
FCER2 APLP2 22.0
FCER2 BCLAF1 20.0
FCER2 CD74 17.0
FCER2 CEACAM6 32.0
FCER2 CENPM 16.0
FCER2 DDX17 21.0
FCER2 DUSP22 22.0
FCER2 FERMT1 26.0
FCER2 FGD2 24.0
FCER2 FRMD6 23.0
FCER2 FXYD3 41.0
FCER2 G6PC 18.0
FCER2 GJB3 25.0
FCER2 GNA15 35.0
FCER2 GRAP2 21.0
FCER2 GRHL3 40.0
FCER2 HCST 38.0
FCER2 HIST1H2BD 23.0
FCER2 HLA-DMA 33.0
